t,x,y,vx,vy
6.275,188.25,120.678513546875,30.0,-11.536728750000002
6.283333333333333,188.5,120.58203363194448,30.0,-11.618450833333327
6.291666666666667,188.75,120.48487269965281,30.0,-11.700172916666666
6.3,189.0,120.38703075000004,30.0,-11.781894999999992
6.308333333333334,189.25,120.28850778298613,30.0,-11.863617083333331
6.316666666666666,189.5,120.18930379861112,30.0,-11.945339166666663
6.325,189.75,120.08941879687501,30.0,-12.027061249999996
6.333333333333333,190.0,119.98885277777777,30.0,-12.108783333333328
6.341666666666667,190.25,119.88760574131942,30.0,-12.190505416666667
6.35,190.5,119.78567768750003,30.0,-12.272227499999993
6.358333333333333,190.75,119.68306861631947,30.0,-12.353949583333332
6.366666666666666,191.0,119.57977852777779,30.0,-12.435671666666657
6.375,191.25,119.475807421875,30.0,-12.517393749999997
6.383333333333334,191.5,119.37115529861111,30.0,-12.599115833333336
6.391666666666667,191.75,119.26582215798612,30.0,-12.680837916666661
6.4,192.0,119.159808,30.0,-12.76256
6.408333333333333,192.25,119.05311282465283,30.0,-12.844282083333326
6.416666666666667,192.5,118.94573663194447,30.0,-12.926004166666665
6.425,192.75,118.83767942187501,30.0,-13.007726249999997
6.433333333333334,193.0,118.72894119444447,30.0,-13.08944833333333
6.441666666666666,193.25,118.61952194965278,30.0,-13.171170416666662
6.45,193.5,118.50942168749998,30.0,-13.252892500000002
6.458333333333333,193.75,118.39864040798611,30.0,-13.334614583333327
6.466666666666667,194.0,118.2871781111111,30.0,-13.416336666666666
6.475,194.25,118.17503479687505,30.0,-13.498058749999991
6.483333333333333,194.5,118.06221046527781,30.0,-13.57978083333333
6.491666666666666,194.75,117.94870511631947,30.0,-13.661502916666656
6.5,195.0,117.83451875000003,30.0,-13.743224999999995
6.508333333333334,195.25,117.71965136631945,30.0,-13.824947083333335
6.516666666666667,195.5,117.60410296527778,30.0,-13.90666916666666
6.525,195.75,117.487873546875,30.0,-13.98839125
6.533333333333333,196.0,117.37096311111117,30.0,-14.070113333333325
6.541666666666667,196.25,117.25337165798612,30.0,-14.151835416666671
6.55,196.5,117.13509918750003,30.0,-14.23355749999999
6.558333333333334,196.75,117.01614569965278,30.0,-14.315279583333336
6.566666666666666,197.0,116.89651119444449,30.0,-14.397001666666654
6.575,197.25,116.776195671875,30.0,-14.47872375
6.583333333333333,197.5,116.65519913194441,30.0,-14.560445833333333
6.591666666666667,197.75,116.53352157465275,30.0,-14.642167916666665
6.6,198.0,116.41116300000002,30.0,-14.723889999999997
6.608333333333333,198.25,116.28812340798615,30.0,-14.80561208333333
6.616666666666666,198.5,116.16440279861112,30.0,-14.887334166666662
6.625,198.75,116.04000117187502,30.0,-14.969056249999994
6.633333333333334,199.0,115.91491852777781,30.0,-15.050778333333326
6.641666666666667,199.25,115.78915486631945,30.0,-15.132500416666659
6.65,199.5,115.66271018749998,30.0,-15.214222500000005
6.658333333333333,199.75,115.5355844913195,30.0,-15.295944583333323
6.666666666666667,200.0,115.4077777777778,30.0,-15.37766666666667
6.675,200.25,115.27929004687505,30.0,-15.459388749999988
6.683333333333334,200.5,115.15012129861111,30.0,-15.541110833333335
6.691666666666666,200.75,115.0202715329861,30.0,-15.622832916666667
6.7,201.0,114.88974074999999,30.0,-15.704555
6.708333333333333,201.25,114.75852894965274,30.0,-15.786277083333331
6.716666666666667,201.5,114.62663613194442,30.0,-15.867999166666664
6.725,201.75,114.49406229687503,30.0,-15.949721249999996
6.733333333333333,202.0,114.36080744444448,30.0,-16.03144333333333
6.741666666666666,202.25,114.22687157465279,30.0,-16.11316541666666
6.75,202.5,114.09225468750003,30.0,-16.194887499999993
6.758333333333334,202.75,113.95695678298608,30.0,-16.27660958333334
6.766666666666667,203.0,113.82097786111112,30.0,-16.358331666666658
6.775,203.25,113.68431792187496,30.0,-16.440053750000004
6.783333333333333,203.5,113.54697696527785,30.0,-16.521775833333322
6.791666666666667,203.75,113.40895499131946,30.0,-16.60349791666667
6.8,204.0,113.270252,30.0,-16.68522
6.808333333333334,204.25,113.13086799131946,30.0,-16.766942083333333
6.816666666666666,204.5,112.99080296527777,30.0,-16.848664166666666
6.825,204.75,112.850056921875,30.0,-16.930386249999998
6.833333333333333,205.0,112.70862986111109,30.0,-17.01210833333333
6.841666666666667,205.25,112.56652178298611,30.0,-17.093830416666663
6.85,205.5,112.42373268750003,30.0,-17.175552499999995
6.858333333333333,205.75,112.28026257465282,30.0,-17.257274583333327
6.866666666666666,206.0,112.13611144444445,30.0,-17.33899666666666
6.875,206.25,111.99127929687504,30.0,-17.420718749999992
6.883333333333334,206.5,111.84576613194443,30.0,-17.50244083333334
6.891666666666667,206.75,111.6995719496528,30.0,-17.584162916666656
6.9,207.0,111.55269674999997,30.0,-17.665885000000003
6.908333333333333,207.25,111.40514053298614,30.0,-17.747607083333335
6.916666666666667,207.5,111.25690329861115,30.0,-17.829329166666668
6.925,207.75,111.107985046875,30.0,-17.91105125
6.933333333333334,208.0,110.9583857777778,30.0,-17.992773333333332
6.941666666666666,208.25,110.80810549131945,30.0,-18.074495416666664
6.95,208.5,110.6571441875,30.0,-18.156217499999997
6.958333333333333,208.75,110.50550186631943,30.0,-18.23793958333333
6.966666666666667,209.0,110.35317852777777,30.0,-18.31966166666666
6.975,209.25,110.20017417187503,30.0,-18.401383749999994
6.983333333333333,209.5,110.04648879861116,30.0,-18.483105833333326
6.991666666666666,209.75,109.89212240798614,30.0,-18.56482791666666
7.0,210.0,109.73707500000003,30.0,-18.64654999999999
7.008333333333334,210.25,109.58134657465277,30.0,-18.728272083333337
7.016666666666667,210.5,109.42493713194446,30.0,-18.809994166666655
7.025,210.75,109.26784667187499,30.0,-18.89171625
7.033333333333333,211.0,109.11007519444448,30.0,-18.973438333333334
7.041666666666667,211.25,108.9516226996528,30.0,-19.055160416666666
7.05,211.5,108.79248918750002,30.0,-19.1368825
7.058333333333334,211.75,108.63267465798614,30.0,-19.21860458333333
7.066666666666666,212.0,108.4721791111111,30.0,-19.300326666666663
7.075,212.25,108.31100254687502,30.0,-19.382048749999996
7.083333333333333,212.5,108.14914496527777,30.0,-19.463770833333328
7.091666666666667,212.75,107.98660636631945,30.0,-19.54549291666666
7.1,213.0,107.82338675000003,30.0,-19.627214999999993
7.108333333333333,213.25,107.6594861163195,30.0,-19.708937083333325
7.116666666666666,213.5,107.49490446527781,30.0,-19.790659166666657
7.125,213.75,107.32964179687502,30.0,-19.87238124999999
7.133333333333334,214.0,107.1636981111111,30.0,-19.954103333333336
7.141666666666667,214.25,106.99707340798608,30.0,-20.03582541666667
7.15,214.5,106.82976768749998,30.0,-20.1175475
7.158333333333333,214.75,106.66178094965281,30.0,-20.199269583333333
7.166666666666667,215.0,106.49311319444448,30.0,-20.280991666666665
7.175,215.25,106.32376442187501,30.0,-20.362713749999998
7.183333333333334,215.5,106.15373463194447,30.0,-20.44443583333333
7.191666666666666,215.75,105.98302382465278,30.0,-20.526157916666662
7.2,216.0,105.811632,30.0,-20.607879999999994
7.208333333333333,216.25,105.6395591579861,30.0,-20.689602083333327
7.216666666666667,216.5,105.46680529861112,30.0,-20.77132416666666
7.225,216.75,105.29337042187504,30.0,-20.85304624999999
7.233333333333333,217.0,105.11925452777785,30.0,-20.934768333333324
7.241666666666666,217.25,104.94445761631948,30.0,-21.016490416666656
7.25,217.5,104.7689796875,30.0,-21.098212500000002
7.258333333333334,217.75,104.59282074131943,30.0,-21.179934583333335
7.266666666666667,218.0,104.41598077777775,30.0,-21.261656666666667
7.275,218.25,104.23845979687496,30.0,-21.34337875
7.283333333333333,218.5,104.06025779861113,30.0,-21.42510083333333
7.291666666666667,218.75,103.88137478298614,30.0,-21.506822916666664
7.3,219.0,103.70181074999999,30.0,-21.588544999999996
7.308333333333334,219.25,103.5215656996528,30.0,-21.67026708333333
7.316666666666666,219.5,103.34063963194444,30.0,-21.75198916666666
